"breweryId","venueId","checkinId","breweryName","breweryLocation","breweryState","breweryLat","breweryLng"
11028,1643000,632798165,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1643580,601311481,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1643580,601357191,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1643580,601360283,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1665786,561468955,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1689378,629675855,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1695799,632644753,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1712777,561643182,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1716022,622634999,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1721872,631080835,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1721872,630816990,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1726677,625940663,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1730881,611742119,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1733049,611354319,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1751934,621484221,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1763256,629118591,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1769142,557019009,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1769142,557046695,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1769142,557364129,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1769142,559447334,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1769142,561207664,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1771421,603640025,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1772240,604932012,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1772240,607547122,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1772240,609556909,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1772240,610123048,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1772240,610124046,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1772280,626759260,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1810546,564087339,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1810546,619796935,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1827580,628267542,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1833060,566566528,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1833060,566569499,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1833783,569502351,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1848903,631370973,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1848903,632320472,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1858218,631364999,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1858218,628828857,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1865037,619815817,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1871235,623141071,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1877973,620903230,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1900140,633261296,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1909588,630156988,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1917283,589103059,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1932839,579296369,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1939191,609516901,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1948363,620631387,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1950200,607255619,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1950200,630123850,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1950472,634035803,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1960862,456006485,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1960862,634035912,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,493794405,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,514383076,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,553661280,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,567926297,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,569191882,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,570200115,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,571442386,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,573960250,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1982333,610270668,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1988017,628666300,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1988017,633951143,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1988017,633953489,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1997034,595073599,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1997034,586887969,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1997034,593824158,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,1998787,581140921,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2011898,629452583,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2011898,629398904,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2011898,632597540,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2018468,628385763,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2018468,607084135,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2018468,631519627,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2018468,624932399,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2018468,628115900,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2025299,611742991,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2039224,615000486,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2058924,620134839,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2060240,631588159,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2074294,632917070,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2082510,630789194,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2087260,588515468,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2087260,588604905,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2089151,604763066,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2095701,626551523,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,616109359,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,617117646,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,591895006,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,593095434,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,593497503,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,593507055,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,594510111,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,595200850,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,459548359,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,459549871,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,461919223,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,596816070,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,596870128,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,477042352,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,619540261,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,598036849,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,630397702,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,601444431,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,601527701,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,601695639,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,526168993,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,528420267,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,528424387,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621480645,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,533852602,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,535001395,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621744061,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,540703010,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,540710601,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,544288985,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622122904,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622128064,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,549921002,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,605231057,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,623537265,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,623667227,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607785524,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,562721213,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607799975,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,608281828,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,608338097,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624808535,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,610150520,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,610737996,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,610964868,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,611670453,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,626191966,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,613615353,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,581052468,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,581052549,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,613724521,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,582936428,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,614103969,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627042526,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,584489296,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627543989,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,616121358,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,616134219,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,589746956,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,590036044,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,590178535,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,592052630,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,592062388,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628355530,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,617445521,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,617485718,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,593114409,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,593481869,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,594302405,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,594307761,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,594398345,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,594507536,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622504453,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,595200607,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629092783,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,597339506,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,597468661,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,597954031,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629599769,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629614586,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,598802652,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,598901715,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607781915,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,600138802,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,630450882,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621084899,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,601749013,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,601749263,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,601889422,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621409423,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621493326,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621494993,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621694617,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621704422,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,625440785,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,631179380,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,603306626,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,603309167,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,603484052,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,603651689,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622059627,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,604213300,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,604295721,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,604340465,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622464197,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622474339,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622488673,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,605133547,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,605199886,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,605226037,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,605234695,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,631861217,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622872696,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,605503074,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,605544827,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,623137140,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,606044668,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,606372685,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,606374235,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,623211016,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629603834,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,623556238,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607476400,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607557998,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,632564952,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607564373,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607567062,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627311541,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,607791041,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,608098344,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624114076,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,608280639,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,608335392,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,608481875,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624296290,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,609316356,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624730535,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624772098,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624788531,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624808874,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,609812807,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,610502156,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,610514942,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,610968154,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,610975835,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,625467338,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,611416560,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,611440008,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,611440800,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622019153,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,626118359,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,626127509,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,613099071,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,613102624,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,613339119,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,613351611,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622913377,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,614098769,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629602867,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,614755727,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627410714,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627535555,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,615632161,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,630144063,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627835192,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627890493,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,627924675,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,616517126,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,616550507,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628138624,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,631079083,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,619036107,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,631206631,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,617879821,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628661362,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628685787,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628707276,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,625937421,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622431310,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622470958,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622507911,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,626176761,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622579115,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628937314,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628937426,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628937916,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,628938250,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,631759470,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,631761895,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622912964,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629314603,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,632165160,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629393414,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,626911945,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,619714980,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,623536546,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629602908,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,629609177,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,623553989,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624061899,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624062855,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624114706,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624410987,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,620741086,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,622067231,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,630359633,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,630361193,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,630381198,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624771077,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,620999212,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624822026,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,624825986,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,625007726,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,625061997,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621399117,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,625191334,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621697874,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621699862,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621714812,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,630984107,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621815019,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,633927234,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,621868529,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
11028,2104873,631184717,"Deep Ellum Brewing Company","Dallas","TX",32.7809,-96.7813
